,CUST_CODE,TOTAL_VISIT,TOTAL_SPEND,TICKET_SIZE,STD_SPEND,Duration_LAST_SHOPDATE,DUration_FIRST_SHOPDATE,LENGTH_STAY,AVG_TIME_TO_EVENT,MOD_BASKET,cluster
349,CUST0000986584,1,1.04,1.04,0.0,419,419,0,0.0,1,1
350,CUST0000865988,1,2.42,2.42,0.0,473,473,0,0.0,1,1
351,CUST0000402328,1,1.91,1.91,0.0,660,660,0,0.0,1,1
352,CUST0000506378,1,0.89,0.89,0.0,533,533,0,0.0,1,1
353,CUST0000985451,1,0.88,0.88,0.0,651,651,0,0.0,1,1
354,CUST0000820678,1,0.86,0.86,0.0,481,481,0,0.0,1,1
355,CUST0000803569,1,0.31,0.31,0.0,104,104,0,0.0,1,1
356,CUST0000283734,1,0.4,0.4,0.0,361,361,0,0.0,1,1
357,CUST0000657716,1,0.4,0.4,0.0,141,141,0,0.0,1,1
358,CUST0000850907,1,0.98,0.98,0.0,233,233,0,0.0,1,1
359,CUST0000113296,1,2.5100000000000002,1.255,0.905,688,688,0,0.0,1,1
360,CUST0000260085,1,0.83,0.83,0.0,518,518,0,0.0,1,1
361,CUST0000478015,1,0.95,0.95,0.0,648,648,0,0.0,1,1
362,CUST0000074469,1,1.19,1.19,0.0,561,561,0,0.0,1,1
363,CUST0000666724,1,2.45,1.225,0.14500000000000002,325,325,0,0.0,1,1
364,CUST0000315497,1,0.26,0.26,0.0,205,205,0,0.0,1,1
365,CUST0000477241,1,1.37,1.37,0.0,247,247,0,0.0,1,1
366,CUST0000724424,1,0.98,0.98,0.0,254,254,0,0.0,1,1
367,CUST0000956303,1,1.04,1.04,0.0,773,773,0,0.0,1,1
368,CUST0000710875,1,0.35,0.35,0.0,126,126,0,0.0,1,1
369,CUST0000262948,1,2.17,1.085,0.15499999999999997,659,659,0,0.0,1,1
370,CUST0000343600,1,1.17,1.17,0.0,409,409,0,0.0,1,1
371,CUST0000482977,1,0.9400000000000001,0.47000000000000003,0.2,405,405,0,0.0,1,1
372,CUST0000285220,1,2.59,2.59,0.0,693,693,0,0.0,1,1
373,CUST0000832201,1,0.26,0.26,0.0,100,100,0,0.0,1,1
374,CUST0000501067,1,1.54,1.54,0.0,710,710,0,0.0,1,1
375,CUST0000744326,1,25.3,25.3,0.0,681,681,0,0.0,1,1
376,CUST0000256532,1,0.81,0.81,0.0,391,391,0,0.0,1,1
377,CUST0000766708,1,0.85,0.85,0.0,93,93,0,0.0,1,1
378,CUST0000513340,1,5.77,5.77,0.0,342,342,0,0.0,1,1
379,CUST0000408481,1,1.07,1.07,0.0,93,93,0,0.0,1,1
380,CUST0000277178,1,0.57,0.57,0.0,230,230,0,0.0,1,1
381,CUST0000894673,1,4.72,4.72,0.0,136,136,0,0.0,1,1
382,CUST0000955340,1,2.85,1.425,0.42500000000000004,470,470,0,0.0,1,1
383,CUST0000972325,1,0.34,0.34,0.0,190,190,0,0.0,1,1
384,CUST0000123385,1,0.67,0.67,0.0,235,235,0,0.0,1,1
385,CUST0000942489,1,1.09,1.09,0.0,365,365,0,0.0,1,1
386,CUST0000067538,1,7.609999999999999,3.805,2.615,136,136,0,0.0,1,1
387,CUST0000899898,1,8.65,4.325,3.0549999999999997,670,670,0,0.0,1,1
388,CUST0000244943,1,0.88,0.88,0.0,287,287,0,0.0,1,1
389,CUST0000752269,1,0.97,0.97,0.0,141,141,0,0.0,1,1
390,CUST0000326860,1,1.47,0.735,0.245,613,613,0,0.0,1,1
391,CUST0000393447,1,0.86,0.86,0.0,548,548,0,0.0,1,1
392,CUST0000362506,1,1.76,1.76,0.0,232,232,0,0.0,1,1
393,CUST0000295013,1,0.63,0.63,0.0,106,106,0,0.0,1,1
394,CUST0000144026,1,0.39,0.39,0.0,266,266,0,0.0,1,1
395,CUST0000239641,1,1.54,1.54,0.0,547,547,0,0.0,1,1
396,CUST0000842280,1,1.6099999999999999,0.8049999999999999,0.15499999999999997,772,772,0,0.0,1,1
397,CUST0000966472,1,2.02,2.02,0.0,393,393,0,0.0,1,1
398,CUST0000972293,1,4.7,2.35,0.79,293,293,0,0.0,1,1
399,CUST0000886714,1,25.3,25.3,0.0,246,246,0,0.0,1,1
400,CUST0000861556,1,0.45,0.45,0.0,712,712,0,0.0,1,1
401,CUST0000381650,1,1.88,1.88,0.0,289,289,0,0.0,1,1
402,CUST0000287110,1,1.9900000000000002,0.9950000000000001,0.07500000000000001,479,479,0,0.0,1,1
403,CUST0000598721,1,0.33,0.33,0.0,116,116,0,0.0,1,1
404,CUST0000538283,1,2.81,1.405,0.29499999999999993,695,695,0,0.0,1,1
405,CUST0000226481,1,0.53,0.53,0.0,95,95,0,0.0,1,1
406,CUST0000491740,1,0.96,0.96,0.0,589,589,0,0.0,1,1
407,CUST0000895271,1,1.48,1.48,0.0,149,149,0,0.0,1,1
408,CUST0000010500,1,2.27,2.27,0.0,711,711,0,0.0,1,1
409,CUST0000196373,1,1.25,1.25,0.0,522,522,0,0.0,1,1
410,CUST0000885821,1,1.21,1.21,0.0,781,781,0,0.0,1,1
411,CUST0000430336,1,0.86,0.86,0.0,360,360,0,0.0,1,1
412,CUST0000668156,1,0.75,0.75,0.0,238,238,0,0.0,1,1
413,CUST0000058642,1,1.39,1.39,0.0,554,554,0,0.0,1,1
414,CUST0000637232,1,1.8900000000000001,0.9450000000000001,0.08500000000000002,113,113,0,0.0,1,1
415,CUST0000623324,1,1.6,0.8,0.2,675,675,0,0.0,1,1
416,CUST0000468377,1,0.86,0.86,0.0,807,807,0,0.0,1,1
417,CUST0000456243,1,3.01,1.505,1.045,106,106,0,0.0,1,1
418,CUST0000491458,1,1.72,0.86,0.15000000000000002,277,277,0,0.0,1,1
419,CUST0000652377,1,1.37,1.37,0.0,264,264,0,0.0,1,1
420,CUST0000011715,1,0.98,0.98,0.0,512,512,0,0.0,1,1
421,CUST0000151018,1,0.75,0.75,0.0,383,383,0,0.0,1,1
422,CUST0000883617,1,25.3,25.3,0.0,728,728,0,0.0,1,1
423,CUST0000173873,1,2.83,1.415,0.10499999999999998,376,376,0,0.0,1,1
424,CUST0000124761,1,0.86,0.86,0.0,505,505,0,0.0,1,1
425,CUST0000579239,1,0.47,0.47,0.0,487,487,0,0.0,1,1
426,CUST0000529901,1,0.98,0.98,0.0,622,622,0,0.0,1,1
427,CUST0000209644,1,2.83,1.415,0.245,229,229,0,0.0,1,1
428,CUST0000022350,1,0.97,0.97,0.0,682,682,0,0.0,1,1
429,CUST0000343135,1,1.6,1.6,0.0,528,528,0,0.0,1,1
430,CUST0000659991,1,1.57,1.57,0.0,223,223,0,0.0,1,1
431,CUST0000650343,1,0.98,0.98,0.0,266,266,0,0.0,1,1
432,CUST0000083221,1,0.63,0.63,0.0,132,132,0,0.0,1,1
433,CUST0000230560,1,0.28,0.28,0.0,268,268,0,0.0,1,1
434,CUST0000793185,1,0.4,0.4,0.0,418,418,0,0.0,1,1
435,CUST0000360978,1,0.83,0.415,0.40499999999999997,437,437,0,0.0,1,1
436,CUST0000003667,1,6.9799999999999995,3.4899999999999998,2.28,542,542,0,0.0,1,1
437,CUST0000533535,1,0.88,0.88,0.0,730,730,0,0.0,1,1
438,CUST0000894317,1,0.35,0.35,0.0,637,637,0,0.0,1,1
439,CUST0000667603,1,0.32,0.32,0.0,226,226,0,0.0,1,1
440,CUST0000472952,1,0.89,0.89,0.0,798,798,0,0.0,1,1
441,CUST0000521065,1,5.3100000000000005,2.6550000000000002,1.955,737,737,0,0.0,1,1
442,CUST0000538600,1,2.38,2.38,0.0,91,91,0,0.0,1,1
443,CUST0000871043,1,2.5300000000000002,1.2650000000000001,0.595,207,207,0,0.0,1,1
444,CUST0000052787,1,2.21,2.21,0.0,308,308,0,0.0,1,1
445,CUST0000701004,1,2.56,1.2799999999999998,0.83,559,559,0,0.0,1,1
446,CUST0000642315,1,0.72,0.72,0.0,104,104,0,0.0,1,1
447,CUST0000331936,1,1.21,1.21,0.0,477,477,0,0.0,1,1
448,CUST0000047918,1,6.55,6.55,0.0,479,479,0,0.0,1,1
449,CUST0000803126,1,2.96,1.48,0.06000000000000005,652,652,0,0.0,1,1
450,CUST0000881001,1,1.54,1.54,0.0,683,683,0,0.0,1,1
451,CUST0000493461,1,1.45,1.45,0.0,94,94,0,0.0,1,1
452,CUST0000489594,1,0.43,0.43,0.0,787,787,0,0.0,1,1
453,CUST0000233295,1,1.55,0.775,0.11499999999999999,447,447,0,0.0,1,1
454,CUST0000672303,1,14.06,14.06,0.0,754,754,0,0.0,1,1
455,CUST0000166396,1,2.18,2.18,0.0,107,107,0,0.0,1,1
456,CUST0000627777,1,1.11,1.11,0.0,570,570,0,0.0,1,1
457,CUST0000983493,1,2.23,1.115,0.26499999999999996,242,242,0,0.0,1,1
458,CUST0000831418,1,0.68,0.68,0.0,220,220,0,0.0,1,1
459,CUST0000469754,1,3.64,3.64,0.0,641,641,0,0.0,1,1
460,CUST0000770745,1,1.12,0.56,0.1,262,262,0,0.0,1,1
461,CUST0000104156,1,0.62,0.62,0.0,305,305,0,0.0,1,1
462,CUST0000201137,1,0.01,0.01,0.0,598,598,0,0.0,1,1
463,CUST0000785097,1,2.51,2.51,0.0,798,798,0,0.0,1,1
464,CUST0000672155,1,0.81,0.405,0.125,718,718,0,0.0,1,1
465,CUST0000861555,1,0.28,0.28,0.0,699,699,0,0.0,1,1
466,CUST0000036480,1,0.21,0.21,0.0,366,366,0,0.0,1,1
467,CUST0000856818,1,4.22,2.1100000000000003,1.47,261,261,0,0.0,1,1
468,CUST0000889188,1,1.4,0.7,0.28,810,810,0,0.0,1,1
469,CUST0000275912,1,1.46,1.46,0.0,322,322,0,0.0,1,1
470,CUST0000257134,1,1.02,1.02,0.0,805,805,0,0.0,1,1
471,CUST0000891327,1,0.57,0.57,0.0,226,226,0,0.0,1,1
472,CUST0000271705,1,0.36,0.36,0.0,620,620,0,0.0,1,1
473,CUST0000522310,1,2.36,2.36,0.0,122,122,0,0.0,1,1
474,CUST0000609744,1,1.02,0.51,0.22,524,524,0,0.0,1,1
475,CUST0000002257,1,1.99,1.99,0.0,716,716,0,0.0,1,1
476,CUST0000804109,1,1.48,0.74,0.010000000000000009,785,785,0,0.0,1,1
477,CUST0000189501,1,1.54,1.54,0.0,466,466,0,0.0,1,1
478,CUST0000533259,1,0.35,0.35,0.0,529,529,0,0.0,1,1
479,CUST0000726119,1,3.46,1.73,0.3799999999999999,171,171,0,0.0,1,1
480,CUST0000102619,1,0.33,0.33,0.0,674,674,0,0.0,1,1
481,CUST0000891738,1,1.7,1.7,0.0,735,735,0,0.0,1,1
482,CUST0000205754,1,0.39,0.39,0.0,602,602,0,0.0,1,1
483,CUST0000661544,1,0.39,0.39,0.0,661,661,0,0.0,1,1
484,CUST0000343114,1,1.6,1.6,0.0,316,316,0,0.0,1,1
485,CUST0000292759,1,0.35,0.35,0.0,437,437,0,0.0,1,1
486,CUST0000314808,1,0.79,0.79,0.0,102,102,0,0.0,1,1
487,CUST0000885541,1,0.67,0.67,0.0,695,695,0,0.0,1,1
488,CUST0000978453,1,0.21,0.21,0.0,371,371,0,0.0,1,1
489,CUST0000179354,1,0.61,0.61,0.0,152,152,0,0.0,1,1
490,CUST0000122352,1,0.33,0.33,0.0,643,643,0,0.0,1,1
491,CUST0000936217,1,1.54,1.54,0.0,594,594,0,0.0,1,1
492,CUST0000829666,1,0.97,0.97,0.0,428,428,0,0.0,1,1
493,CUST0000874437,1,3.91,1.955,0.20500000000000007,428,428,0,0.0,1,1
494,CUST0000069731,1,0.6,0.3,0.06999999999999999,588,588,0,0.0,1,1
495,CUST0000177238,1,1.4,0.7000000000000001,0.5700000000000001,318,318,0,0.0,1,1
496,CUST0000414643,1,0.39,0.39,0.0,459,459,0,0.0,1,1
497,CUST0000390328,1,2.51,2.51,0.0,777,777,0,0.0,1,1
498,CUST0000729307,1,0.43,0.43,0.0,398,398,0,0.0,1,1
499,CUST0000448976,1,0.56,0.56,0.0,622,622,0,0.0,1,1
500,CUST0000363399,1,1.54,1.54,0.0,195,195,0,0.0,1,1
501,CUST0000916765,1,1.04,1.04,0.0,764,764,0,0.0,1,1
502,CUST0000934648,1,0.8800000000000001,0.44000000000000006,0.1,680,680,0,0.0,1,1
503,CUST0000202032,1,0.34,0.34,0.0,578,578,0,0.0,1,1
504,CUST0000770636,1,1.39,1.39,0.0,187,187,0,0.0,1,1
505,CUST0000942271,1,1.25,1.25,0.0,362,362,0,0.0,1,1
506,CUST0000363007,1,1.77,1.77,0.0,112,112,0,0.0,1,1
507,CUST0000713077,1,0.91,0.91,0.0,326,326,0,0.0,1,1
508,CUST0000419601,1,1.36,1.36,0.0,308,308,0,0.0,1,1
509,CUST0000291914,1,1.3,0.65,0.26,483,483,0,0.0,1,1
510,CUST0000026564,1,20.38,20.38,0.0,391,391,0,0.0,1,1
511,CUST0000913483,1,1.03,0.515,0.18499999999999997,783,783,0,0.0,1,1
512,CUST0000154807,1,0.85,0.85,0.0,278,278,0,0.0,1,1
513,CUST0000779513,1,0.54,0.54,0.0,498,498,0,0.0,1,1
514,CUST0000221727,1,1.99,1.99,0.0,618,618,0,0.0,1,1
515,CUST0000586090,1,4.449999999999999,2.2249999999999996,0.2849999999999999,342,342,0,0.0,1,1
516,CUST0000746345,1,0.98,0.98,0.0,531,531,0,0.0,1,1
517,CUST0000157605,1,0.98,0.98,0.0,309,309,0,0.0,1,1
518,CUST0000827431,1,0.35,0.35,0.0,327,327,0,0.0,1,1
519,CUST0000025985,1,0.98,0.98,0.0,323,323,0,0.0,1,1
520,CUST0000417416,1,2.0700000000000003,1.0350000000000001,0.505,305,305,0,0.0,1,1
521,CUST0000894135,1,1.4100000000000001,0.7050000000000001,0.024999999999999967,316,316,0,0.0,1,1
522,CUST0000815470,1,0.43,0.43,0.0,724,724,0,0.0,1,1
523,CUST0000826627,1,0.01,0.01,0.0,553,553,0,0.0,1,1
524,CUST0000781198,1,1.02,1.02,0.0,572,572,0,0.0,1,1
525,CUST0000048452,1,1.54,1.54,0.0,746,746,0,0.0,1,1
526,CUST0000317284,1,1.46,0.73,0.24,317,317,0,0.0,1,1
527,CUST0000627864,1,0.54,0.54,0.0,133,133,0,0.0,1,1
528,CUST0000240334,1,0.27,0.27,0.0,256,256,0,0.0,1,1
529,CUST0000182959,1,1.49,0.745,0.5750000000000001,350,350,0,0.0,1,1
530,CUST0000814193,1,2.67,2.67,0.0,666,666,0,0.0,1,1
531,CUST0000334325,1,3.5,3.5,0.0,275,275,0,0.0,1,1
532,CUST0000695932,1,2.26,2.26,0.0,484,484,0,0.0,1,1
533,CUST0000670948,1,1.36,1.36,0.0,590,590,0,0.0,1,1
534,CUST0000668727,1,1.22,1.22,0.0,112,112,0,0.0,1,1
535,CUST0000121104,1,4.08,4.08,0.0,121,121,0,0.0,1,1
536,CUST0000130737,1,2.84,2.84,0.0,754,754,0,0.0,1,1
537,CUST0000794330,1,0.26,0.26,0.0,505,505,0,0.0,1,1
538,CUST0000942094,1,9.71,9.71,0.0,102,102,0,0.0,1,1
539,CUST0000655120,1,2.65,1.325,0.885,186,186,0,0.0,1,1
540,CUST0000463978,1,1.47,0.735,0.14500000000000002,381,381,0,0.0,1,1
541,CUST0000584211,2,5.970000000000001,1.9900000000000002,0.5040502620440414,92,92,0,0.0,1,1
542,CUST0000248942,1,0.35,0.35,0.0,241,241,0,0.0,1,1
543,CUST0000805687,1,0.31,0.31,0.0,780,780,0,0.0,1,1
544,CUST0000219959,1,2.59,2.59,0.0,256,256,0,0.0,1,1
545,CUST0000286408,1,0.92,0.92,0.0,725,725,0,0.0,1,1
546,CUST0000955841,1,2.19,2.19,0.0,98,98,0,0.0,1,1
547,CUST0000297771,1,3.13,1.565,0.30500000000000005,194,194,0,0.0,1,1
548,CUST0000257118,1,0.21,0.21,0.0,299,299,0,0.0,1,1
549,CUST0000132217,1,6.76,3.3800000000000003,2.45,144,144,0,0.0,1,1
550,CUST0000999544,1,6.32,6.32,0.0,471,471,0,0.0,1,1
551,CUST0000610713,1,1.59,0.795,0.525,483,483,0,0.0,1,1
552,CUST0000141964,1,0.67,0.67,0.0,452,452,0,0.0,1,1
553,CUST0000252012,1,4.55,4.55,0.0,625,625,0,0.0,1,1
554,CUST0000761249,1,1.91,1.91,0.0,122,122,0,0.0,1,1
555,CUST0000262951,1,0.74,0.74,0.0,103,103,0,0.0,1,1
556,CUST0000923078,1,1.95,1.95,0.0,436,436,0,0.0,1,1
557,CUST0000696402,1,7.67,7.67,0.0,249,249,0,0.0,1,1
558,CUST0000583691,1,0.56,0.56,0.0,779,779,0,0.0,1,1
559,CUST0000172523,1,0.42,0.42,0.0,365,365,0,0.0,1,1
560,CUST0000349239,1,2.8200000000000003,1.4100000000000001,0.43000000000000005,631,631,0,0.0,1,1
561,CUST0000993021,1,0.86,0.86,0.0,689,689,0,0.0,1,1
562,CUST0000175503,1,0.28,0.28,0.0,224,224,0,0.0,1,1
563,CUST0000684397,1,0.83,0.83,0.0,818,818,0,0.0,1,1
564,CUST0000687900,1,0.34,0.34,0.0,157,157,0,0.0,1,1
565,CUST0000762274,1,0.34,0.34,0.0,695,695,0,0.0,1,1
566,CUST0000054406,1,0.53,0.53,0.0,356,356,0,0.0,1,1
567,CUST0000841720,1,0.75,0.75,0.0,377,377,0,0.0,1,1
568,CUST0000866790,1,0.44,0.22,0.03,785,785,0,0.0,1,1
569,CUST0000121862,1,6.609999999999999,3.3049999999999997,2.465,340,340,0,0.0,1,1
570,CUST0000387305,1,1.3599999999999999,0.6799999999999999,0.16999999999999998,399,399,0,0.0,1,1
571,CUST0000175152,1,1.37,1.37,0.0,478,478,0,0.0,1,1
572,CUST0000979784,1,0.39,0.39,0.0,188,188,0,0.0,1,1
573,CUST0000066186,1,0.86,0.86,0.0,313,313,0,0.0,1,1
574,CUST0000857882,1,3.0,1.5,0.8199999999999998,493,493,0,0.0,1,1
575,CUST0000428644,1,0.52,0.26,0.010000000000000009,508,508,0,0.0,1,1
576,CUST0000154533,1,0.53,0.53,0.0,373,373,0,0.0,1,1
577,CUST0000990833,1,0.53,0.53,0.0,373,373,0,0.0,1,1
578,CUST0000215125,1,0.63,0.63,0.0,319,319,0,0.0,1,1
579,CUST0000856743,1,7.94,3.97,2.43,603,603,0,0.0,1,1
580,CUST0000952793,1,1.37,0.685,0.295,690,690,0,0.0,1,1
581,CUST0000754598,1,0.92,0.92,0.0,326,326,0,0.0,1,1
582,CUST0000443766,1,0.87,0.435,0.015000000000000013,181,181,0,0.0,1,1
583,CUST0000800899,1,0.31,0.31,0.0,699,699,0,0.0,1,1
584,CUST0000717322,1,1.9899999999999998,0.9949999999999999,0.14499999999999996,813,813,0,0.0,1,1
585,CUST0000929732,1,0.43,0.43,0.0,690,690,0,0.0,1,1
586,CUST0000243546,1,4.5,4.5,0.0,253,253,0,0.0,1,1
587,CUST0000273752,1,0.89,0.445,0.435,290,290,0,0.0,1,1
588,CUST0000339520,1,0.62,0.62,0.0,467,467,0,0.0,1,1
589,CUST0000057912,1,1.3900000000000001,0.6950000000000001,0.13499999999999995,260,260,0,0.0,1,1
590,CUST0000890485,1,2.66,1.33,0.24,712,712,0,0.0,1,1
591,CUST0000298714,1,0.53,0.53,0.0,763,763,0,0.0,1,1
592,CUST0000862205,1,0.3,0.3,0.0,274,274,0,0.0,1,1
593,CUST0000782653,1,0.32,0.32,0.0,597,597,0,0.0,1,1
594,CUST0000153531,1,0.37,0.37,0.0,274,274,0,0.0,1,1
595,CUST0000665561,1,0.01,0.01,0.0,564,564,0,0.0,1,1
596,CUST0000244191,1,3.79,1.895,0.505,494,494,0,0.0,1,1
597,CUST0000702958,1,2.05,1.025,0.31500000000000006,769,769,0,0.0,1,1
598,CUST0000951035,1,0.98,0.98,0.0,540,540,0,0.0,1,1
599,CUST0000089899,1,2.43,1.215,0.10499999999999998,169,169,0,0.0,1,1
600,CUST0000507752,1,2.1399999999999997,1.0699999999999998,0.08999999999999997,370,370,0,0.0,1,1
601,CUST0000398217,1,1.8900000000000001,0.9450000000000001,0.5549999999999999,570,570,0,0.0,1,1
602,CUST0000839999,1,0.27,0.27,0.0,126,126,0,0.0,1,1
603,CUST0000943026,1,0.42,0.42,0.0,307,307,0,0.0,1,1
604,CUST0000827035,1,3.8600000000000003,1.9300000000000002,0.2500000000000001,273,273,0,0.0,1,1
605,CUST0000820369,1,2.6,2.6,0.0,748,748,0,0.0,1,1
606,CUST0000830304,1,0.6000000000000001,0.30000000000000004,0.01999999999999999,455,455,0,0.0,1,1
607,CUST0000889810,1,4.37,2.185,1.7349999999999999,550,550,0,0.0,1,1
608,CUST0000046863,1,0.33,0.33,0.0,552,552,0,0.0,1,1
609,CUST0000153762,1,9.71,9.71,0.0,168,168,0,0.0,1,1
610,CUST0000650540,1,0.99,0.99,0.0,792,792,0,0.0,1,1
611,CUST0000449043,1,4.49,4.49,0.0,800,800,0,0.0,1,1
612,CUST0000239380,1,0.8200000000000001,0.41000000000000003,0.01999999999999999,155,155,0,0.0,1,1
613,CUST0000470977,1,1.67,1.67,0.0,532,532,0,0.0,1,1
614,CUST0000164055,1,3.14,1.57,0.5900000000000001,502,502,0,0.0,1,1
615,CUST0000763517,1,1.88,1.88,0.0,765,765,0,0.0,1,1
616,CUST0000988463,1,2.7,1.35,0.19000000000000006,392,392,0,0.0,1,1
617,CUST0000108850,1,2.51,2.51,0.0,781,781,0,0.0,1,1
618,CUST0000926650,1,0.79,0.79,0.0,452,452,0,0.0,1,1
619,CUST0000603610,1,1.04,1.04,0.0,475,475,0,0.0,1,1
620,CUST0000509250,1,0.73,0.365,0.05499999999999999,801,801,0,0.0,1,1
621,CUST0000650658,1,3.07,3.07,0.0,584,584,0,0.0,1,1
622,CUST0000378569,1,24.15,12.075,6.574999999999999,128,128,0,0.0,1,1
623,CUST0000306622,1,0.29,0.29,0.0,266,266,0,0.0,1,1
624,CUST0000356162,1,0.88,0.88,0.0,650,650,0,0.0,1,1
625,CUST0000964440,1,0.82,0.82,0.0,470,470,0,0.0,1,1
626,CUST0000390136,1,0.36,0.36,0.0,704,704,0,0.0,1,1
627,CUST0000096342,1,2.41,1.205,0.16500000000000004,440,440,0,0.0,1,1
628,CUST0000078659,1,1.7,1.7,0.0,810,810,0,0.0,1,1
629,CUST0000755565,1,0.88,0.88,0.0,776,776,0,0.0,1,1
630,CUST0000250316,1,0.86,0.86,0.0,217,217,0,0.0,1,1
631,CUST0000454989,1,0.76,0.76,0.0,685,685,0,0.0,1,1
632,CUST0000016789,1,1.44,0.72,0.16999999999999998,132,132,0,0.0,1,1
633,CUST0000263767,1,0.67,0.67,0.0,340,340,0,0.0,1,1
634,CUST0000453862,1,0.8,0.8,0.0,481,481,0,0.0,1,1
635,CUST0000433708,1,2.01,1.005,0.025000000000000022,214,214,0,0.0,1,1
636,CUST0000546643,1,1.37,1.37,0.0,462,462,0,0.0,1,1
637,CUST0000539828,1,3.4,1.7,0.6599999999999999,277,277,0,0.0,1,1
638,CUST0000831057,1,1.2200000000000002,0.6100000000000001,0.07,721,721,0,0.0,1,1
639,CUST0000681827,1,2.25,1.125,0.625,154,154,0,0.0,1,1
640,CUST0000529966,1,0.42,0.42,0.0,533,533,0,0.0,1,1
641,CUST0000867603,1,2.17,1.085,0.415,567,567,0,0.0,1,1
642,CUST0000729239,1,0.93,0.93,0.0,748,748,0,0.0,1,1
643,CUST0000203464,1,1.21,1.21,0.0,287,287,0,0.0,1,1
644,CUST0000529465,1,1.02,1.02,0.0,158,158,0,0.0,1,1
645,CUST0000675279,1,0.25,0.25,0.0,376,376,0,0.0,1,1
646,CUST0000212674,1,7.7,7.7,0.0,307,307,0,0.0,1,1
647,CUST0000717833,1,0.67,0.67,0.0,144,144,0,0.0,1,1
648,CUST0000895635,1,0.67,0.67,0.0,109,109,0,0.0,1,1
649,CUST0000454493,1,1.37,1.37,0.0,696,696,0,0.0,1,1
650,CUST0000480809,1,2.5999999999999996,1.2999999999999998,0.10999999999999999,446,446,0,0.0,1,1
651,CUST0000857024,1,0.35,0.35,0.0,763,763,0,0.0,1,1
652,CUST0000318247,1,0.88,0.88,0.0,768,768,0,0.0,1,1
653,CUST0000377902,1,0.85,0.85,0.0,752,752,0,0.0,1,1
654,CUST0000467921,1,0.53,0.53,0.0,627,627,0,0.0,1,1
655,CUST0000094715,1,3.0300000000000002,1.5150000000000001,0.665,638,638,0,0.0,1,1
656,CUST0000665321,1,2.06,2.06,0.0,376,376,0,0.0,1,1
657,CUST0000793912,1,0.27,0.27,0.0,611,611,0,0.0,1,1
658,CUST0000482602,1,0.23,0.23,0.0,207,207,0,0.0,1,1
659,CUST0000372098,1,0.74,0.74,0.0,804,804,0,0.0,1,1
660,CUST0000125660,1,1.41,1.41,0.0,762,762,0,0.0,1,1
661,CUST0000069958,1,0.8,0.4,0.13,110,110,0,0.0,1,1
662,CUST0000997232,1,1.04,1.04,0.0,518,518,0,0.0,1,1
663,CUST0000297074,1,2.23,1.115,0.10499999999999998,629,629,0,0.0,1,1
664,CUST0000873042,1,0.83,0.83,0.0,336,336,0,0.0,1,1
665,CUST0000172573,1,1.96,0.98,0.5900000000000001,566,566,0,0.0,1,1
666,CUST0000766572,1,6.48,3.24,2.38,761,761,0,0.0,1,1
667,CUST0000969359,1,10.22,5.11,2.29,602,602,0,0.0,1,1
668,CUST0000274263,1,3.17,1.585,0.04499999999999993,404,404,0,0.0,1,1
669,CUST0000920513,1,1.54,1.54,0.0,296,296,0,0.0,1,1
670,CUST0000442859,1,1.7,1.7,0.0,815,815,0,0.0,1,1
671,CUST0000591569,1,0.88,0.88,0.0,417,417,0,0.0,1,1
672,CUST0000744030,1,0.31,0.31,0.0,362,362,0,0.0,1,1
673,CUST0000843857,1,1.4,0.7,0.24999999999999997,566,566,0,0.0,1,1
674,CUST0000499370,1,0.67,0.67,0.0,531,531,0,0.0,1,1
675,CUST0000804019,1,1.92,0.96,0.39000000000000007,480,480,0,0.0,1,1
676,CUST0000813630,1,0.89,0.89,0.0,288,288,0,0.0,1,1
677,CUST0000655437,1,0.8500000000000001,0.42500000000000004,0.024999999999999994,780,780,0,0.0,1,1
678,CUST0000283361,1,2.41,1.205,0.6849999999999999,486,486,0,0.0,1,1
679,CUST0000218025,1,0.3,0.3,0.0,678,678,0,0.0,1,1
680,CUST0000015258,1,0.68,0.68,0.0,712,712,0,0.0,1,1
681,CUST0000876693,1,0.88,0.88,0.0,152,152,0,0.0,1,1
682,CUST0000180258,1,4.47,4.47,0.0,651,651,0,0.0,1,1
683,CUST0000132294,1,3.02,1.51,0.030000000000000027,546,546,0,0.0,1,1
684,CUST0000344574,1,1.71,0.855,0.0050000000000000044,608,608,0,0.0,1,1
685,CUST0000690503,1,7.82,3.91,2.88,680,680,0,0.0,1,1
686,CUST0000556703,1,0.97,0.97,0.0,268,268,0,0.0,1,1
687,CUST0000798613,1,4.55,4.55,0.0,215,215,0,0.0,1,1
688,CUST0000158390,1,0.97,0.97,0.0,498,498,0,0.0,1,1
689,CUST0000434476,1,1.18,1.18,0.0,497,497,0,0.0,1,1
690,CUST0000801359,1,0.86,0.86,0.0,355,355,0,0.0,1,1
691,CUST0000895134,1,4.8,2.4,2.07,378,378,0,0.0,1,1
692,CUST0000748016,1,2.23,1.115,0.04499999999999993,474,474,0,0.0,1,1
693,CUST0000180213,1,2.06,2.06,0.0,213,213,0,0.0,1,1
694,CUST0000508950,1,0.92,0.92,0.0,745,745,0,0.0,1,1
695,CUST0000136546,1,0.75,0.75,0.0,356,356,0,0.0,1,1
696,CUST0000074663,1,0.98,0.98,0.0,214,214,0,0.0,1,1
697,CUST0000344164,1,1.41,0.705,0.45499999999999996,447,447,0,0.0,1,1
